Incident Number,Day,Month,Hour,Lat,Long
16-0048429,21,Monday,July,,
16-0048430,21,Monday,July,,
16-0048431,22,Monday,July,,
16-0048432,22,Monday,July,,
16-0048433,22,Monday,July,,
16-0048434,22,Monday,July,,
16-0048435,22,Monday,July,,
16-0048436,22,Monday,July,,
16-0048437,22,Monday,July,,
16-0048441,23,Monday,July,,
16-0048443,23,Monday,July,,
16-0048444,23,Monday,July,,
16-0048445,23,Monday,July,,
16-0048446,23,Monday,July,,
16-0048449,23,Monday,July,,
16-0048450,23,Monday,July,,
16-0048451,23,Monday,July,,
16-0048453,0,Tuesday,July,,
16-0048454,0,Tuesday,July,,
16-0048455,0,Tuesday,July,,
16-0048456,0,Tuesday,July,,
16-0048459,1,Tuesday,July,,
16-0048460,1,Tuesday,July,,
16-0048462,1,Tuesday,July,,
16-0048463,1,Tuesday,July,,
16-0048466,2,Tuesday,July,,
16-0048468,2,Tuesday,July,,
16-0048471,3,Tuesday,July,,
16-0048474,4,Tuesday,July,,
16-0048477,5,Tuesday,July,,
16-0048478,5,Tuesday,July,,
16-0048479,5,Tuesday,July,,
16-0048480,5,Tuesday,July,,
16-0048482,5,Tuesday,July,,
16-0048484,5,Tuesday,July,,
16-0048486,6,Tuesday,July,,
16-0048487,6,Tuesday,July,,
16-0048488,6,Tuesday,July,,
16-0048489,6,Tuesday,July,,
16-0048490,6,Tuesday,July,,
16-0048493,6,Tuesday,July,,
16-0048495,6,Tuesday,July,,
16-0048496,6,Tuesday,July,,
16-0048497,6,Tuesday,July,,
16-0048499,7,Tuesday,July,,
16-0048500,7,Tuesday,July,,
16-0048504,7,Tuesday,July,,
16-0048507,7,Tuesday,July,,
16-0048508,7,Tuesday,July,,
16-0048512,8,Tuesday,July,,
16-0048513,8,Tuesday,July,,
16-0048517,8,Tuesday,July,,
16-0048520,8,Tuesday,July,,
16-0048523,8,Tuesday,July,,
16-0048524,9,Tuesday,July,,
16-0048525,9,Tuesday,July,,
16-0048526,9,Tuesday,July,,
16-0048528,9,Tuesday,July,,
16-0048531,9,Tuesday,July,,
16-0048532,9,Tuesday,July,,
16-0048534,9,Tuesday,July,,
16-0048535,9,Tuesday,July,,
16-0048537,9,Tuesday,July,,
16-0048538,9,Tuesday,July,,
16-0048540,10,Tuesday,July,,
16-0048541,10,Tuesday,July,,
16-0048545,10,Tuesday,July,,
16-0048546,10,Tuesday,July,,
16-0048548,10,Tuesday,July,,
16-0048549,10,Tuesday,July,,
16-0048550,10,Tuesday,July,,
16-0048551,10,Tuesday,July,,
16-0048553,10,Tuesday,July,,
16-0048554,10,Tuesday,July,,
16-0048555,10,Tuesday,July,,
16-0048556,11,Tuesday,July,,
16-0048557,11,Tuesday,July,,
16-0048558,11,Tuesday,July,,
16-0048559,11,Tuesday,July,,
16-0048561,11,Tuesday,July,,
16-0048562,11,Tuesday,July,,
16-0048563,11,Tuesday,July,,
16-0048565,11,Tuesday,July,,
16-0048567,11,Tuesday,July,,
16-0048569,11,Tuesday,July,,
16-0048570,11,Tuesday,July,,
16-0048571,11,Tuesday,July,,
16-0048573,12,Tuesday,July,,
16-0048575,12,Tuesday,July,,
16-0048576,12,Tuesday,July,,
16-0048577,12,Tuesday,July,,
16-0048578,12,Tuesday,July,,
16-0048580,12,Tuesday,July,,
16-0048581,12,Tuesday,July,,
16-0048582,12,Tuesday,July,,
16-0048583,12,Tuesday,July,,
16-0048584,12,Tuesday,July,,
16-0048586,12,Tuesday,July,,
16-0048588,12,Tuesday,July,,
16-0048589,12,Tuesday,July,,
16-0048590,12,Tuesday,July,,
16-0048593,13,Tuesday,July,,
16-0048595,13,Tuesday,July,,
16-0048598,13,Tuesday,July,,
16-0048599,13,Tuesday,July,,
16-0048600,13,Tuesday,July,,
16-0048602,13,Tuesday,July,,
16-0048603,13,Tuesday,July,,
16-0048605,14,Tuesday,July,,
16-0048606,14,Tuesday,July,,
16-0048608,14,Tuesday,July,,
16-0048610,14,Tuesday,July,,
16-0048611,14,Tuesday,July,,
16-0048616,14,Tuesday,July,,
16-0048617,14,Tuesday,July,,
16-0048619,14,Tuesday,July,,
16-0048622,14,Tuesday,July,,
16-0048624,15,Tuesday,July,,
16-0048626,15,Tuesday,July,,
16-0048627,15,Tuesday,July,,
16-0048629,15,Tuesday,July,,
16-0048630,15,Tuesday,July,,
16-0048633,15,Tuesday,July,,
16-0048634,15,Tuesday,July,,
16-0048635,15,Tuesday,July,,
16-0048637,16,Tuesday,July,,
16-0048638,16,Tuesday,July,,
16-0048642,16,Tuesday,July,,
16-0048643,16,Tuesday,July,,
16-0048650,16,Tuesday,July,,
16-0048651,17,Tuesday,July,,
16-0048653,17,Tuesday,July,,
16-0048655,17,Tuesday,July,,
16-0048657,17,Tuesday,July,,
16-0048659,17,Tuesday,July,,
16-0048660,17,Tuesday,July,,
16-0048667,18,Tuesday,July,,
16-0048668,18,Tuesday,July,,
16-0048670,18,Tuesday,July,,
16-0048671,18,Tuesday,July,,
16-0048672,18,Tuesday,July,,
16-0048673,18,Tuesday,July,,
16-0048676,18,Tuesday,July,,
16-0048678,18,Tuesday,July,,
16-0048679,18,Tuesday,July,,
16-0048682,18,Tuesday,July,,
16-0048684,19,Tuesday,July,,
16-0048687,19,Tuesday,July,,
16-0048688,19,Tuesday,July,,
16-0048692,19,Tuesday,July,,
16-0048693,19,Tuesday,July,,
16-0048694,19,Tuesday,July,,
16-0048700,19,Tuesday,July,,
16-0048701,19,Tuesday,July,,
16-0048702,19,Tuesday,July,,
16-0048707,20,Tuesday,July,,
16-0048709,20,Tuesday,July,,
16-0048710,20,Tuesday,July,,
16-0048711,20,Tuesday,July,,
16-0048712,20,Tuesday,July,,
16-0048715,20,Tuesday,July,,
16-0048717,20,Tuesday,July,,
16-0048719,20,Tuesday,July,,
16-0048720,20,Tuesday,July,,
16-0048725,21,Tuesday,July,,
16-0048727,21,Tuesday,July,,
16-0048730,21,Tuesday,July,,
16-0048731,21,Tuesday,July,,
16-0048732,21,Tuesday,July,,
16-0048734,21,Tuesday,July,,
16-0048735,21,Tuesday,July,,
16-0048737,21,Tuesday,July,,
16-0048739,22,Tuesday,July,,
16-0048740,22,Tuesday,July,,
16-0048741,22,Tuesday,July,,
16-0048742,22,Tuesday,July,,
16-0048748,22,Tuesday,July,,
16-0048750,22,Tuesday,July,,
16-0048753,22,Tuesday,July,,
16-0048754,23,Tuesday,July,,
16-0048755,23,Tuesday,July,,
16-0048756,23,Tuesday,July,,
16-0048757,23,Tuesday,July,,
16-0048758,23,Tuesday,July,,
16-0048759,23,Tuesday,July,,
16-0048761,23,Tuesday,July,,
16-0048762,23,Tuesday,July,,
16-0048763,23,Tuesday,July,,
16-0048764,0,Wednesday,July,,
16-0048765,0,Wednesday,July,,
16-0048766,0,Wednesday,July,,
16-0048768,0,Wednesday,July,,
16-0048770,1,Wednesday,July,,
16-0048773,1,Wednesday,July,,
16-0048775,1,Wednesday,July,,
16-0048780,2,Wednesday,July,,
16-0048781,2,Wednesday,July,,
16-0048784,3,Wednesday,July,,
16-0048785,4,Wednesday,July,,
16-0048786,4,Wednesday,July,,
16-0048787,4,Wednesday,July,,
16-0048788,5,Wednesday,July,,
16-0048791,5,Wednesday,July,,
16-0048792,5,Wednesday,July,,
16-0048793,5,Wednesday,July,,
16-0048796,6,Wednesday,July,,
16-0048797,6,Wednesday,July,,
16-0048798,6,Wednesday,July,,
16-0048800,6,Wednesday,July,,
16-0048802,6,Wednesday,July,,
16-0048804,6,Wednesday,July,,
16-0048805,6,Wednesday,July,,
16-0048806,6,Wednesday,July,,
16-0048807,6,Wednesday,July,,
16-0048808,6,Wednesday,July,,
16-0048810,7,Wednesday,July,,
16-0048813,7,Wednesday,July,,
16-0048814,7,Wednesday,July,,
16-0048815,8,Wednesday,July,,
16-0048816,8,Wednesday,July,,
16-0048818,8,Wednesday,July,,
16-0048819,8,Wednesday,July,,
16-0048823,8,Wednesday,July,,
16-0048824,8,Wednesday,July,,
16-0048825,8,Wednesday,July,,
16-0048827,8,Wednesday,July,,
16-0048834,9,Wednesday,July,,
16-0048835,9,Wednesday,July,,
16-0048844,10,Wednesday,July,,
16-0048846,10,Wednesday,July,,
16-0048847,10,Wednesday,July,,
16-0048850,10,Wednesday,July,,
16-0048851,10,Wednesday,July,,
16-0048852,10,Wednesday,July,,
16-0048853,10,Wednesday,July,,
16-0048854,10,Wednesday,July,,
16-0048857,11,Wednesday,July,,
16-0048859,11,Wednesday,July,,
16-0048860,11,Wednesday,July,,
16-0048861,11,Wednesday,July,,
16-0048862,11,Wednesday,July,,
16-0048863,11,Wednesday,July,,
16-0048864,11,Wednesday,July,,
16-0048867,11,Wednesday,July,,
16-0048871,11,Wednesday,July,,
16-0048873,11,Wednesday,July,,
16-0048874,11,Wednesday,July,,
16-0048878,12,Wednesday,July,,
16-0048880,12,Wednesday,July,,
16-0048881,12,Wednesday,July,,
16-0048883,12,Wednesday,July,,
16-0048886,12,Wednesday,July,,
16-0048889,12,Wednesday,July,,
16-0048891,13,Wednesday,July,,
16-0048893,13,Wednesday,July,,
16-0048895,13,Wednesday,July,,
16-0048896,13,Wednesday,July,,
16-0048899,13,Wednesday,July,,
16-0048900,13,Wednesday,July,,
16-0048901,13,Wednesday,July,,
16-0048902,14,Wednesday,July,,
16-0048904,14,Wednesday,July,,
16-0048905,14,Wednesday,July,,
16-0048913,15,Wednesday,July,,
16-0048919,15,Wednesday,July,,
16-0048929,15,Wednesday,July,,
16-0048932,15,Wednesday,July,,
16-0048934,16,Wednesday,July,,
16-0048936,16,Wednesday,July,,
16-0048938,16,Wednesday,July,,
16-0048940,16,Wednesday,July,,
16-0048944,16,Wednesday,July,,
16-0048949,17,Wednesday,July,,
16-0048950,17,Wednesday,July,,
16-0048951,17,Wednesday,July,,
16-0048954,17,Wednesday,July,,
16-0048955,17,Wednesday,July,,
16-0048957,17,Wednesday,July,,
16-0048959,17,Wednesday,July,,
16-0048960,17,Wednesday,July,,
16-0048961,17,Wednesday,July,,
16-0048962,17,Wednesday,July,,
16-0048964,17,Wednesday,July,,
16-0048965,17,Wednesday,July,,
16-0048966,18,Wednesday,July,,
16-0048967,18,Wednesday,July,,
16-0048969,18,Wednesday,July,,
16-0048970,18,Wednesday,July,,
16-0048971,18,Wednesday,July,,
16-0048972,18,Wednesday,July,,
16-0048974,18,Wednesday,July,,
16-0048975,18,Wednesday,July,,
16-0048976,18,Wednesday,July,,
16-0048977,19,Wednesday,July,,
16-0048978,19,Wednesday,July,,
16-0048981,19,Wednesday,July,,
16-0048983,19,Wednesday,July,,
16-0048984,19,Wednesday,July,,
16-0048987,20,Wednesday,July,,
16-0048989,20,Wednesday,July,,
16-0048994,20,Wednesday,July,,
16-0048996,20,Wednesday,July,,
16-0048997,20,Wednesday,July,,
16-0048998,21,Wednesday,July,,
16-0048999,21,Wednesday,July,,
16-0049003,21,Wednesday,July,,
16-0049004,21,Wednesday,July,,
16-0049005,21,Wednesday,July,,
16-0049007,21,Wednesday,July,,
16-0049008,21,Wednesday,July,,
16-0049009,21,Wednesday,July,,
16-0049016,22,Wednesday,July,,
16-0049017,22,Wednesday,July,,
16-0049018,22,Wednesday,July,,
16-0049019,22,Wednesday,July,,
16-0049020,22,Wednesday,July,,
16-0049021,22,Wednesday,July,,
16-0049022,22,Wednesday,July,,
16-0049024,23,Wednesday,July,,
16-0049026,23,Wednesday,July,,
16-0049027,23,Wednesday,July,,
16-0049028,23,Wednesday,July,,
16-0049032,23,Wednesday,July,,
16-0049033,0,Thursday,July,,
16-0049037,1,Thursday,July,,
16-0049038,1,Thursday,July,,
16-0049044,1,Thursday,July,,
16-0049045,2,Thursday,July,,
16-0049049,2,Thursday,July,,
16-0049050,2,Thursday,July,,
16-0049053,4,Thursday,July,,
16-0049055,5,Thursday,July,,
16-0049056,5,Thursday,July,,
16-0049060,6,Thursday,July,,
16-0049062,7,Thursday,July,,
16-0049064,7,Thursday,July,,
16-0049065,7,Thursday,July,,
16-0049067,7,Thursday,July,,
16-0049068,7,Thursday,July,,
16-0049069,7,Thursday,July,,
16-0049070,7,Thursday,July,,
16-0049071,8,Thursday,July,,
16-0049073,8,Thursday,July,,
16-0049074,8,Thursday,July,,
16-0049078,8,Thursday,July,,
16-0049082,9,Thursday,July,,
16-0049085,9,Thursday,July,,
16-0049089,9,Thursday,July,,
16-0049090,9,Thursday,July,,
16-0049093,9,Thursday,July,,
16-0049095,10,Thursday,July,,
16-0049096,10,Thursday,July,,
16-0049097,10,Thursday,July,,
16-0049098,10,Thursday,July,,
16-0049101,10,Thursday,July,,
16-0049103,10,Thursday,July,,
16-0049104,10,Thursday,July,,
16-0049105,10,Thursday,July,,
16-0049106,10,Thursday,July,,
16-0049107,10,Thursday,July,,
16-0049109,10,Thursday,July,,
16-0049111,10,Thursday,July,,
16-0049112,10,Thursday,July,,
16-0049113,10,Thursday,July,,
16-0049114,10,Thursday,July,,
16-0049115,11,Thursday,July,,
16-0049116,11,Thursday,July,,
16-0049118,11,Thursday,July,,
16-0049123,11,Thursday,July,,
16-0049124,11,Thursday,July,,
16-0049128,11,Thursday,July,,
16-0049129,11,Thursday,July,,
16-0049131,12,Thursday,July,,
16-0049134,12,Thursday,July,,
16-0049136,12,Thursday,July,,
16-0049141,12,Thursday,July,,
16-0049142,13,Thursday,July,,
16-0049145,13,Thursday,July,,
16-0049147,13,Thursday,July,,
16-0049154,13,Thursday,July,,
16-0049159,14,Thursday,July,,
16-0049169,14,Thursday,July,,
16-0049173,14,Thursday,July,,
16-0049174,14,Thursday,July,,
16-0049176,14,Thursday,July,,
16-0049178,14,Thursday,July,,
16-0049183,15,Thursday,July,,
16-0049190,15,Thursday,July,,
16-0049194,15,Thursday,July,,
16-0049198,15,Thursday,July,,
16-0049203,16,Thursday,July,,
16-0049204,16,Thursday,July,,
16-0049205,16,Thursday,July,,
16-0049206,16,Thursday,July,,
16-0049211,16,Thursday,July,,
16-0049213,16,Thursday,July,,
16-0049214,16,Thursday,July,,
16-0049216,16,Thursday,July,,
16-0049218,17,Thursday,July,,
16-0049219,17,Thursday,July,,
16-0049228,17,Thursday,July,,
16-0049230,17,Thursday,July,,
16-0049235,18,Thursday,July,,
16-0049236,18,Thursday,July,,
16-0049238,18,Thursday,July,,
16-0049242,18,Thursday,July,,
16-0049243,18,Thursday,July,,
16-0049245,18,Thursday,July,,
16-0049253,19,Thursday,July,,
16-0049254,19,Thursday,July,,
16-0049255,19,Thursday,July,,
16-0049256,19,Thursday,July,,
16-0049258,20,Thursday,July,,
16-0049260,20,Thursday,July,,
16-0049263,20,Thursday,July,,
16-0049267,20,Thursday,July,,
16-0049269,21,Thursday,July,,
16-0049274,21,Thursday,July,,
16-0049275,21,Thursday,July,,
16-0049277,21,Thursday,July,,
16-0049279,21,Thursday,July,,
16-0049282,21,Thursday,July,,
16-0049284,22,Thursday,July,,
16-0049285,22,Thursday,July,,
16-0049288,22,Thursday,July,,
16-0049289,22,Thursday,July,,
16-0049292,22,Thursday,July,,
16-0049293,22,Thursday,July,,
16-0049294,22,Thursday,July,,
16-0049295,22,Thursday,July,,
16-0049296,22,Thursday,July,,
16-0049304,23,Thursday,July,,
16-0049307,23,Thursday,July,,
16-0049309,23,Thursday,July,,
16-0049310,0,Friday,July,,
16-0049311,0,Friday,July,,
16-0049312,0,Friday,July,,
16-0049313,0,Friday,July,,
16-0049317,0,Friday,July,,
16-0049318,0,Friday,July,,
16-0049319,0,Friday,July,,
16-0049320,1,Friday,July,,
16-0049321,1,Friday,July,,
16-0049323,1,Friday,July,,
16-0049324,1,Friday,July,,
16-0049325,1,Friday,July,,
16-0049326,1,Friday,July,,
16-0049329,1,Friday,July,,
16-0049332,1,Friday,July,,
16-0049333,1,Friday,July,,
16-0049334,2,Friday,July,,
16-0049335,2,Friday,July,,
16-0049338,2,Friday,July,,
16-0049340,2,Friday,July,,
16-0049341,2,Friday,July,,
16-0049342,2,Friday,July,,
16-0049343,3,Friday,July,,
16-0049346,3,Friday,July,,
16-0049348,3,Friday,July,,
16-0049350,4,Friday,July,,
16-0049351,4,Friday,July,,
16-0049352,4,Friday,July,,
16-0049360,6,Friday,July,,
16-0049362,6,Friday,July,,
16-0049363,7,Friday,July,,
16-0049365,7,Friday,July,,
16-0049366,7,Friday,July,,
16-0049369,7,Friday,July,,
16-0049371,7,Friday,July,,
16-0049372,8,Friday,July,,
16-0049374,8,Friday,July,,
16-0049375,8,Friday,July,,
16-0049376,8,Friday,July,,
16-0049377,8,Friday,July,,
16-0049378,9,Friday,July,,
16-0049380,9,Friday,July,,
16-0049382,9,Friday,July,,
16-0049383,9,Friday,July,,
16-0049387,10,Friday,July,,
16-0049388,10,Friday,July,,
16-0049390,10,Friday,July,,
16-0049392,10,Friday,July,,
16-0049394,10,Friday,July,,
16-0049397,10,Friday,July,,
16-0049399,10,Friday,July,,
16-0049400,10,Friday,July,,
16-0049401,10,Friday,July,,
16-0049402,10,Friday,July,,
16-0049404,11,Friday,July,,
16-0049406,11,Friday,July,,
16-0049408,11,Friday,July,,
16-0049409,11,Friday,July,,
16-0049410,11,Friday,July,,
16-0049411,11,Friday,July,,
16-0049416,12,Friday,July,,
16-0049421,12,Friday,July,,
16-0049422,12,Friday,July,,
16-0049425,12,Friday,July,,
16-0049432,13,Friday,July,,
16-0049433,13,Friday,July,,
16-0049435,13,Friday,July,,
16-0049436,13,Friday,July,,
16-0049437,13,Friday,July,,
16-0049439,13,Friday,July,,
16-0049440,13,Friday,July,,
16-0049442,14,Friday,July,,
16-0049443,14,Friday,July,,
16-0049446,14,Friday,July,,
16-0049447,14,Friday,July,,
16-0049448,14,Friday,July,,
16-0049450,14,Friday,July,,
16-0049451,14,Friday,July,,
16-0049452,14,Friday,July,,
16-0049453,14,Friday,July,,
16-0049458,14,Friday,July,,
16-0049459,14,Friday,July,,
16-0049460,15,Friday,July,,
16-0049461,15,Friday,July,,
16-0049462,15,Friday,July,,
16-0049463,15,Friday,July,,
16-0049465,15,Friday,July,,
16-0049466,15,Friday,July,,
16-0049468,15,Friday,July,,
16-0049469,15,Friday,July,,
16-0049470,15,Friday,July,,
16-0049471,15,Friday,July,,
16-0049475,16,Friday,July,,
16-0049476,16,Friday,July,,
16-0049477,16,Friday,July,,
16-0049485,17,Friday,July,,
16-0049487,17,Friday,July,,
16-0049489,17,Friday,July,,
16-0049492,17,Friday,July,,
16-0049495,17,Friday,July,,
16-0049496,17,Friday,July,,
16-0049497,17,Friday,July,,
16-0049499,18,Friday,July,,
16-0049501,18,Friday,July,,
16-0049502,18,Friday,July,,
16-0049503,18,Friday,July,,
16-0049504,18,Friday,July,,
16-0049505,18,Friday,July,,
16-0049507,18,Friday,July,,
16-0049508,18,Friday,July,,
16-0049509,18,Friday,July,,
16-0049510,18,Friday,July,,
16-0049512,18,Friday,July,,
16-0049513,18,Friday,July,,
16-0049514,19,Friday,July,,
16-0049515,19,Friday,July,,
16-0049517,19,Friday,July,,
16-0049520,19,Friday,July,,
16-0049522,19,Friday,July,,
16-0049523,19,Friday,July,,
16-0049525,20,Friday,July,,
16-0049528,20,Friday,July,,
16-0049532,20,Friday,July,,
16-0049534,20,Friday,July,,
16-0049535,20,Friday,July,,
16-0049536,20,Friday,July,,
16-0049537,20,Friday,July,,
16-0049539,20,Friday,July,,
16-0049543,21,Friday,July,,
16-0049544,21,Friday,July,,
16-0049545,21,Friday,July,,
16-0049548,22,Friday,July,,
16-0049549,22,Friday,July,,
16-0049550,22,Friday,July,,
16-0049552,22,Friday,July,,
16-0049556,22,Friday,July,,
16-0049560,22,Friday,July,,
16-0049562,22,Friday,July,,
16-0049563,22,Friday,July,,
16-0049564,22,Friday,July,,
16-0049565,22,Friday,July,,
16-0049566,22,Friday,July,,
16-0049567,22,Friday,July,,
16-0049568,23,Friday,July,,
16-0049570,23,Friday,July,,
16-0049571,23,Friday,July,,
16-0049574,23,Friday,July,,
16-0049575,23,Friday,July,,
16-0049576,23,Friday,July,,
16-0049578,23,Friday,July,,
16-0049579,23,Friday,July,,
16-0049584,23,Friday,July,,
16-0049587,0,Saturday,July,,
16-0049590,0,Saturday,July,,
16-0049591,0,Saturday,July,,
16-0049593,0,Saturday,July,,
16-0049595,1,Saturday,July,,
16-0049598,1,Saturday,July,,
16-0049599,1,Saturday,July,,
16-0049602,1,Saturday,July,,
16-0049604,2,Saturday,July,,
16-0049606,2,Saturday,July,,
16-0049608,2,Saturday,July,,
16-0049610,2,Saturday,July,,
16-0049611,2,Saturday,July,,
16-0049612,2,Saturday,July,,
16-0049614,2,Saturday,July,,
16-0049615,3,Saturday,July,,
16-0049616,3,Saturday,July,,
16-0049617,3,Saturday,July,,
16-0049618,3,Saturday,July,,
16-0049620,3,Saturday,July,,
16-0049622,3,Saturday,July,,
16-0049624,3,Saturday,July,,
16-0049625,4,Saturday,July,,
16-0049626,4,Saturday,July,,
16-0049629,4,Saturday,July,,
16-0049630,4,Saturday,July,,
16-0049631,4,Saturday,July,,
16-0049633,4,Saturday,July,,
16-0049638,5,Saturday,July,,
16-0049639,5,Saturday,July,,
16-0049641,6,Saturday,July,,
16-0049643,6,Saturday,July,,
16-0049646,6,Saturday,July,,
16-0049647,6,Saturday,July,,
16-0049652,6,Saturday,July,,
16-0049653,7,Saturday,July,,
16-0049655,8,Saturday,July,,
16-0049656,8,Saturday,July,,
16-0049657,8,Saturday,July,,
16-0049658,8,Saturday,July,,
16-0049659,8,Saturday,July,,
16-0049660,8,Saturday,July,,
16-0049662,8,Saturday,July,,
16-0049663,9,Saturday,July,,
16-0049665,9,Saturday,July,,
16-0049667,9,Saturday,July,,
16-0049669,10,Saturday,July,,
16-0049670,10,Saturday,July,,
16-0049672,10,Saturday,July,,
16-0049676,10,Saturday,July,,
16-0049677,10,Saturday,July,,
16-0049678,10,Saturday,July,,
16-0049679,10,Saturday,July,,
16-0049683,10,Saturday,July,,
16-0049692,11,Saturday,July,,
16-0049694,11,Saturday,July,,
16-0049696,11,Saturday,July,,
16-0049699,11,Saturday,July,,
16-0049701,12,Saturday,July,,
16-0049702,12,Saturday,July,,
16-0049708,12,Saturday,July,,
16-0049712,13,Saturday,July,,
16-0049715,13,Saturday,July,,
16-0049716,13,Saturday,July,,
16-0049718,13,Saturday,July,,
16-0049719,13,Saturday,July,,
16-0049722,14,Saturday,July,,
16-0049723,14,Saturday,July,,
16-0049725,14,Saturday,July,,
16-0049726,14,Saturday,July,,
16-0049729,14,Saturday,July,,
16-0049730,14,Saturday,July,,
16-0049731,14,Saturday,July,,
16-0049734,15,Saturday,July,,
16-0049735,15,Saturday,July,,
16-0049736,15,Saturday,July,,
16-0049737,15,Saturday,July,,
16-0049741,15,Saturday,July,,
16-0049742,15,Saturday,July,,
16-0049746,16,Saturday,July,,
16-0049747,16,Saturday,July,,
16-0049749,16,Saturday,July,,
16-0049750,16,Saturday,July,,
16-0049751,16,Saturday,July,,
16-0049752,16,Saturday,July,,
16-0049754,17,Saturday,July,,
16-0049755,17,Saturday,July,,
16-0049758,17,Saturday,July,,
16-0049765,17,Saturday,July,,
16-0049766,17,Saturday,July,,
16-0049768,18,Saturday,July,,
16-0049770,18,Saturday,July,,
16-0049771,18,Saturday,July,,
16-0049773,18,Saturday,July,,
16-0049776,18,Saturday,July,,
16-0049777,18,Saturday,July,,
16-0049780,19,Saturday,July,,
16-0049781,19,Saturday,July,,
16-0049782,19,Saturday,July,,
16-0049784,19,Saturday,July,,
16-0049785,19,Saturday,July,,
16-0049786,19,Saturday,July,,
16-0049787,20,Saturday,July,,
16-0049788,20,Saturday,July,,
16-0049789,20,Saturday,July,,
16-0049790,20,Saturday,July,,
16-0049791,20,Saturday,July,,
16-0049792,20,Saturday,July,,
16-0049793,20,Saturday,July,,
16-0049794,20,Saturday,July,,
16-0049795,20,Saturday,July,,
16-0049796,20,Saturday,July,,
16-0049797,21,Saturday,July,,
16-0049798,21,Saturday,July,,
16-0049799,21,Saturday,July,,
16-0049801,21,Saturday,July,,
16-0049802,21,Saturday,July,,
16-0049803,21,Saturday,July,,
16-0049804,21,Saturday,July,,
16-0049808,21,Saturday,July,,
16-0049811,21,Saturday,July,,
16-0049812,21,Saturday,July,,
16-0049815,22,Saturday,July,,
16-0049818,22,Saturday,July,,
16-0049820,22,Saturday,July,,
16-0049822,23,Saturday,July,,
16-0049823,23,Saturday,July,,
16-0049826,23,Saturday,July,,
16-0049827,23,Saturday,July,,
16-0049828,23,Saturday,July,,
16-0049830,23,Saturday,July,,
16-0049831,23,Saturday,July,,
16-0049833,23,Saturday,July,,
16-0049835,0,Sunday,August,,
16-0049836,0,Sunday,August,,
16-0049837,0,Sunday,August,,
16-0049838,0,Sunday,August,,
16-0049840,1,Sunday,August,,
16-0049842,1,Sunday,August,,
16-0049843,1,Sunday,August,,
16-0049844,1,Sunday,August,,
16-0049846,1,Sunday,August,,
16-0049848,2,Sunday,August,,
16-0049849,2,Sunday,August,,
16-0049850,3,Sunday,August,,
16-0049853,4,Sunday,August,,
16-0049854,4,Sunday,August,,
16-0049855,4,Sunday,August,,
16-0049856,4,Sunday,August,,
16-0049857,4,Sunday,August,,
16-0049858,5,Sunday,August,,
16-0049860,5,Sunday,August,,
16-0049862,6,Sunday,August,,
16-0049863,6,Sunday,August,,
16-0049864,6,Sunday,August,,
16-0049866,7,Sunday,August,,
16-0049868,7,Sunday,August,,
16-0049871,8,Sunday,August,,
16-0049872,8,Sunday,August,,
16-0049873,8,Sunday,August,,
16-0049876,8,Sunday,August,,
16-0049877,9,Sunday,August,,
16-0049878,9,Sunday,August,,
16-0049880,9,Sunday,August,,
16-0049882,9,Sunday,August,,
16-0049883,9,Sunday,August,,
16-0049884,9,Sunday,August,,
16-0049887,9,Sunday,August,,
16-0049888,10,Sunday,August,,
16-0049890,10,Sunday,August,,
16-0049891,10,Sunday,August,,
16-0049892,10,Sunday,August,,
16-0049893,10,Sunday,August,,
16-0049895,10,Sunday,August,,
16-0049896,10,Sunday,August,,
16-0049897,10,Sunday,August,,
16-0049898,11,Sunday,August,,
16-0049899,11,Sunday,August,,
16-0049900,11,Sunday,August,,
16-0049901,11,Sunday,August,,
16-0049903,11,Sunday,August,,
16-0049906,11,Sunday,August,,
16-0049908,11,Sunday,August,,
16-0049914,12,Sunday,August,,
16-0049921,12,Sunday,August,,
16-0049924,12,Sunday,August,,
16-0049926,12,Sunday,August,,
16-0049928,12,Sunday,August,,
16-0049930,12,Sunday,August,,
16-0049931,13,Sunday,August,,
16-0049935,13,Sunday,August,,
16-0049936,13,Sunday,August,,
16-0049937,13,Sunday,August,,
16-0049939,13,Sunday,August,,
16-0049941,13,Sunday,August,,
16-0049942,13,Sunday,August,,
16-0049948,13,Sunday,August,,
16-0049949,13,Sunday,August,,
16-0049954,14,Sunday,August,,
16-0049956,14,Sunday,August,,
16-0049957,14,Sunday,August,,
16-0049963,14,Sunday,August,,
16-0049964,15,Sunday,August,,
16-0049970,15,Sunday,August,,
16-0049974,15,Sunday,August,,
16-0049975,15,Sunday,August,,
16-0049976,15,Sunday,August,,
16-0049982,16,Sunday,August,,
16-0049988,16,Sunday,August,,
16-0049989,16,Sunday,August,,
16-0049991,16,Sunday,August,,
16-0049994,16,Sunday,August,,
16-0049996,16,Sunday,August,,
16-0049997,17,Sunday,August,,
16-0049998,17,Sunday,August,,
16-0050000,17,Sunday,August,,
16-0050008,17,Sunday,August,,
16-0050012,18,Sunday,August,,
16-0050020,18,Sunday,August,,
16-0050022,18,Sunday,August,,
16-0050027,19,Sunday,August,,
16-0050028,19,Sunday,August,,
16-0050029,19,Sunday,August,,
16-0050030,19,Sunday,August,,
16-0050032,19,Sunday,August,,
16-0050034,19,Sunday,August,,
16-0050036,20,Sunday,August,,
16-0050038,20,Sunday,August,,
