Incident Number,Day,Month,Hour,Lat,Long
16-0024978,19,Thursday,April,,
16-0024979,19,Thursday,April,42.308688,-71.077773
16-0024980,19,Thursday,April,,
16-0024981,19,Thursday,April,42.306269,-71.078567
16-0024982,19,Thursday,April,42.34855,-71.0755607
16-0024985,19,Thursday,April,42.3503105,-71.0798846
16-0024986,19,Thursday,April,42.339219,-71.0355261
16-0024988,19,Thursday,April,,
16-0024990,19,Thursday,April,41.402636,-87.3891887
16-0024991,19,Thursday,April,42.3606278,-71.0694271
16-0024992,19,Thursday,April,,
16-0024994,19,Thursday,April,42.292927,-71.067126
16-0024995,20,Thursday,April,42.2556688,-71.1434914
16-0024998,20,Thursday,April,54.8769036,-6.2762575
16-0024999,20,Thursday,April,,
16-0025000,20,Thursday,April,42.327818,-71.0971633
16-0025001,20,Thursday,April,42.283302,-71.074332
16-0025002,20,Thursday,April,42.2849929,-71.0772762
16-0025006,20,Thursday,April,42.3606278,-71.0694271
16-0025007,20,Thursday,April,42.3042649,-71.0744953
16-0025008,20,Thursday,April,,
16-0025009,20,Thursday,April,42.3346495,-71.0732123032609
16-0025010,20,Thursday,April,42.3436979,-71.0973964
16-0025016,21,Thursday,April,42.320631,-71.075005
16-0025017,21,Thursday,April,42.3638781,-71.0629109
16-0025018,22,Thursday,April,42.374057,-71.0373709
16-0025019,22,Thursday,April,42.3587798,-71.0711332
16-0025022,22,Thursday,April,,
16-0025023,22,Thursday,April,42.3318602,-71.0507707
16-0025025,23,Thursday,April,42.317147,-71.094947
16-0025027,23,Thursday,April,42.329442,-71.072386
16-0025033,23,Thursday,April,42.3384241,-71.0819833
16-0025035,23,Thursday,April,42.34295755,-71.0893465787618
16-0025036,23,Thursday,April,42.9803767211808,-81.035301454272
16-0025037,23,Thursday,April,41.397606,-96.209458
16-0025038,23,Thursday,April,42.3248426,-71.0950158
16-0025040,0,Friday,April,,
16-0025041,0,Friday,April,,
16-0025042,0,Friday,April,42.35703955,-71.0527525712885
16-0025043,0,Friday,April,,
16-0025046,0,Friday,April,42.34370235,-71.0626709483899
16-0025047,0,Friday,April,42.3280581,-71.0836027128568
16-0025048,0,Friday,April,42.3593059,-71.0668304
16-0025050,0,Friday,April,,
16-0025053,1,Friday,April,42.2973205,-71.0744952
16-0025056,1,Friday,April,42.284777,-71.094318
16-0025057,1,Friday,April,,
16-0025058,1,Friday,April,14.2797483,120.9732905
16-0025059,2,Friday,April,42.285244,-71.08057
16-0025060,2,Friday,April,,
16-0025064,2,Friday,April,42.2816251,-71.0731554
16-0025065,3,Friday,April,42.2816251,-71.0731554
16-0025066,3,Friday,April,42.3436979,-71.0973964
16-0025067,3,Friday,April,14.5868586,120.9689531
16-0025069,4,Friday,April,42.2851801,-71.15364655
16-0025071,5,Friday,April,,
16-0025076,6,Friday,April,,
16-0025078,6,Friday,April,,
16-0025079,6,Friday,April,,
16-0025082,6,Friday,April,42.281801,-71.137141
16-0025084,7,Friday,April,,
16-0025085,7,Friday,April,42.2826604,-71.0562273
16-0025086,7,Friday,April,42.2826604,-71.0562273
16-0025087,7,Friday,April,42.2826604,-71.0562273
16-0025088,7,Friday,April,42.2826604,-71.0562273
16-0025091,7,Friday,April,,
16-0025092,7,Friday,April,,
16-0025093,7,Friday,April,42.290215,-71.074928
16-0025094,8,Friday,April,53.0344111,-0.0300582
16-0025095,8,Friday,April,42.3832783,-71.0232279
16-0025096,8,Friday,April,42.3005593,-71.04918
16-0025098,8,Friday,April,,
16-0025100,8,Friday,April,42.323503,-71.109452
16-0025101,8,Friday,April,,
16-0025103,8,Friday,April,,
16-0025104,9,Friday,April,,
16-0025105,9,Friday,April,42.3503105,-71.0798846
16-0025107,9,Friday,April,42.336831,-71.075125
16-0025109,9,Friday,April,42.252331,-71.114211
16-0025110,9,Friday,April,14.2797483,120.9732905
16-0025112,9,Friday,April,,
16-0025113,9,Friday,April,32.97214,-80.172089
16-0025114,9,Friday,April,,
16-0025117,10,Friday,April,33.1398875,-80.3942635
16-0025118,10,Friday,April,42.295922,-71.054437
16-0025119,10,Friday,April,40.1925435,-85.308303
16-0025120,10,Friday,April,33.1398875,-80.3942635
16-0025122,10,Friday,April,42.292285,-71.089608
16-0025123,10,Friday,April,42.315865,-71.070174
16-0025124,10,Friday,April,42.374924,-71.038939
16-0025125,10,Friday,April,42.254276,-71.141353
16-0025126,10,Friday,April,42.285453,-71.094069
16-0025127,10,Friday,April,42.282611,-71.088485
16-0025129,11,Friday,April,,
16-0025130,11,Friday,April,,
16-0025131,11,Friday,April,32.9557278,-80.1703711
16-0025132,11,Friday,April,,
16-0025134,11,Friday,April,42.314415,-71.054778
16-0025140,11,Friday,April,,
16-0025141,11,Friday,April,,
16-0025144,11,Friday,April,42.3392098,-71.0362891
16-0025145,11,Friday,April,42.3639593,-71.0302454
16-0025146,11,Friday,April,42.3350044,-71.0885753
16-0025148,12,Friday,April,,
16-0025149,12,Friday,April,42.3318047,-71.0735126
16-0025150,12,Friday,April,42.3599571,-71.0706425
16-0025152,12,Friday,April,,
16-0025153,12,Friday,April,,
16-0025155,12,Friday,April,42.2490483,-71.1405463
16-0025159,12,Friday,April,,
16-0025163,13,Friday,April,42.905362,-71.682399
16-0025164,13,Friday,April,,
16-0025165,13,Friday,April,42.3436979,-71.0973964
16-0025166,13,Friday,April,42.333125,-71.034338
16-0025173,13,Friday,April,42.322527,-71.088543
16-0025174,13,Friday,April,42.312344,-71.099303
16-0025175,13,Friday,April,,
16-0025177,13,Friday,April,,
16-0025178,14,Friday,April,,
16-0025181,14,Friday,April,42.292773,-71.121393
16-0025184,14,Friday,April,,
16-0025185,14,Friday,April,,
16-0025191,15,Friday,April,,
16-0025192,15,Friday,April,,
16-0025193,15,Friday,April,42.2649691,-71.1038323
16-0025194,15,Friday,April,42.3244,-71.070089
16-0025197,15,Friday,April,,
16-0025198,15,Friday,April,42.329009,-71.086067
16-0025202,16,Friday,April,42.3394576,-71.0938964043119
16-0025203,16,Friday,April,,
16-0025204,16,Friday,April,42.304186,-71.106278
16-0025206,16,Friday,April,42.317882,-71.081988
16-0025207,16,Friday,April,42.348989,-71.0638262
16-0025208,16,Friday,April,42.2826604,-71.0562273
16-0025209,16,Friday,April,42.2826604,-71.0562273
16-0025212,17,Friday,April,42.3604823,-71.0595678
16-0025213,17,Friday,April,,
16-0025215,17,Friday,April,,
16-0025220,17,Friday,April,33.696779,-117.7757133
16-0025223,17,Friday,April,42.3314206,-71.0750114
16-0025226,17,Friday,April,,
16-0025230,18,Friday,April,,
16-0025231,18,Friday,April,42.331381,-71.040414
16-0025232,18,Friday,April,,
16-0025238,19,Friday,April,14.2797483,120.9732905
16-0025242,19,Friday,April,42.288203,-71.160682
16-0025243,19,Friday,April,,
16-0025246,20,Friday,April,40.1925435,-85.308303
16-0025247,20,Friday,April,42.3334134,-71.1543191
16-0025250,20,Friday,April,42.3374108,-71.0718804
16-0025254,21,Friday,April,34.273712,-81.94667
16-0025256,21,Friday,April,,
16-0025257,21,Friday,April,10.0136803,-83.2552645
16-0025258,21,Friday,April,42.3552498,-71.0623372
16-0025259,21,Friday,April,,
16-0025260,21,Friday,April,33.1398875,-80.3942635
16-0025262,21,Friday,April,39.5545426,-77.7036034
16-0025263,21,Friday,April,42.282312,-71.053161
16-0025270,22,Friday,April,,
16-0025272,22,Friday,April,,
16-0025273,22,Friday,April,42.355119,-71.0619036
16-0025276,22,Friday,April,42.374057,-71.0373709
16-0025278,22,Friday,April,42.3525866,-71.067535
16-0025279,23,Friday,April,42.3750973,-71.0392173
16-0025282,23,Friday,April,42.2943909,-71.0883563
16-0025284,0,Saturday,April,42.3507923,-71.043329
16-0025286,0,Saturday,April,,
16-0025288,0,Saturday,April,42.3042649,-71.0744953
16-0025289,0,Saturday,April,,
16-0025291,0,Saturday,April,42.270238,-71.103858
16-0025292,0,Saturday,April,42.297187,-71.066864
16-0025296,0,Saturday,April,41.212017,-81.494956
16-0025297,0,Saturday,April,,
16-0025300,1,Saturday,April,42.3461583,-71.0433047
16-0025303,1,Saturday,April,42.3559091,-71.0619655632644
16-0025306,1,Saturday,April,42.3533225,-71.0593979
16-0025308,1,Saturday,April,,
16-0025311,1,Saturday,April,42.3434533,-71.0582443
16-0025312,2,Saturday,April,42.3832783,-71.0232279
16-0025313,2,Saturday,April,,
16-0025314,2,Saturday,April,42.3573374,-71.0549013
16-0025315,2,Saturday,April,33.1398875,-80.3942635
16-0025317,2,Saturday,April,42.3171276,-71.0653791
16-0025318,2,Saturday,April,42.3388094,-71.0982848
16-0025321,3,Saturday,April,42.322458,-71.116825
16-0025322,4,Saturday,April,42.3587085,-71.067829
16-0025323,4,Saturday,April,,
16-0025325,5,Saturday,April,42.294817,-71.05132
16-0025326,5,Saturday,April,42.322458,-71.116825
16-0025328,5,Saturday,April,42.33083505,-71.112679065429
16-0025331,6,Saturday,April,42.3360354,-71.1057792
16-0025332,6,Saturday,April,,
16-0025334,7,Saturday,April,42.2826604,-71.0562273
16-0025335,7,Saturday,April,42.2826604,-71.0562273
16-0025336,7,Saturday,April,42.2826604,-71.0562273
16-0025345,8,Saturday,April,,
16-0025350,9,Saturday,April,,
16-0025353,10,Saturday,April,,
16-0025354,10,Saturday,April,42.3604823,-71.0595678
16-0025357,10,Saturday,April,,
16-0025362,10,Saturday,April,,
16-0025363,10,Saturday,April,,
16-0025364,10,Saturday,April,42.3314206,-71.0750114
16-0025367,11,Saturday,April,,
16-0025368,11,Saturday,April,,
16-0025371,11,Saturday,April,42.321479,-71.079573
16-0025372,11,Saturday,April,,
16-0025374,11,Saturday,April,,
16-0025375,11,Saturday,April,,
16-0025377,11,Saturday,April,,
16-0025381,12,Saturday,April,,
16-0025382,12,Saturday,April,,
16-0025383,12,Saturday,April,,
16-0025384,12,Saturday,April,42.277205,-71.106224
16-0025385,12,Saturday,April,,
16-0025386,12,Saturday,April,42.306269,-71.078567
16-0025389,12,Saturday,April,42.2750984,-71.1231075
16-0025391,13,Saturday,April,42.2967348,-71.1453428
16-0025392,13,Saturday,April,42.2750984,-71.1231075
16-0025394,13,Saturday,April,42.2733015,-71.0641309
16-0025404,14,Saturday,April,39.7415986,-84.8512012
16-0025405,14,Saturday,April,,
16-0025408,14,Saturday,April,42.321479,-71.079573
16-0025409,14,Saturday,April,,
16-0025413,14,Saturday,April,42.3500548,-71.0774775
16-0025414,14,Saturday,April,42.338665,-71.075197
16-0025416,14,Saturday,April,42.292987,-71.081442
16-0025423,15,Saturday,April,,
16-0025424,15,Saturday,April,41.562237,-73.322682
16-0025425,15,Saturday,April,42.322458,-71.116825
16-0025426,15,Saturday,April,42.3623813,-71.0531619
16-0025427,15,Saturday,April,42.366904,-71.0684657
16-0025428,16,Saturday,April,42.351771,-71.070969
16-0025429,16,Saturday,April,42.36031,-71.0678007
16-0025431,16,Saturday,April,42.322458,-71.116825
16-0025432,16,Saturday,April,42.28564215,-71.1532315272231
16-0025433,16,Saturday,April,42.3668799,-71.041316
16-0025435,16,Saturday,April,42.322458,-71.116825
16-0025439,17,Saturday,April,42.367226,-71.054685
16-0025440,17,Saturday,April,42.3042649,-71.0744953
16-0025441,17,Saturday,April,42.290215,-71.074928
16-0025446,18,Saturday,April,38.616108,-76.937055
16-0025447,18,Saturday,April,,
16-0025452,18,Saturday,April,42.310899,-71.060515
16-0025453,18,Saturday,April,42.3464136,-71.0851371719761
16-0025455,19,Saturday,April,,
16-0025457,19,Saturday,April,33.0318104,-80.1732829
16-0025458,19,Saturday,April,42.26257,-71.115845
16-0025460,19,Saturday,April,42.2853759,-71.1567196
16-0025461,19,Saturday,April,,
16-0025464,19,Saturday,April,42.250593,-71.140899
16-0025467,20,Saturday,April,42.329895,-71.099197
16-0025468,20,Saturday,April,42.304265,-71.0628283
16-0025469,20,Saturday,April,,
16-0025474,21,Saturday,April,,
16-0025475,21,Saturday,April,33.1398875,-80.3942635
16-0025477,21,Saturday,April,42.360401,-71.0576816290551
16-0025478,21,Saturday,April,42.31461,-71.088331
16-0025480,21,Saturday,April,,
16-0025483,22,Saturday,April,42.295241,-71.058652
16-0025491,22,Saturday,April,42.306269,-71.078567
16-0025501,23,Saturday,April,42.340596,-71.041064
16-0025502,23,Saturday,April,42.3530254,-71.0572052
16-0025503,0,Sunday,April,42.3470278,-71.0922309
16-0025505,0,Sunday,April,42.3694004,-71.0392245
16-0025506,1,Sunday,April,42.303072,-71.068165
16-0025508,1,Sunday,April,,
16-0025509,1,Sunday,April,,
16-0025510,2,Sunday,April,,
16-0025511,2,Sunday,April,6.2480409,-75.5576218
16-0025513,2,Sunday,April,42.280871,-71.090548
16-0025515,2,Sunday,April,42.332001,-71.1120662
16-0025516,2,Sunday,April,42.351257,-71.0650021
16-0025518,3,Sunday,April,37.9997955,-86.0107981
16-0025519,3,Sunday,April,,
16-0025521,5,Sunday,April,42.34052,-71.078074
16-0025523,5,Sunday,April,,
16-0025527,7,Sunday,April,42.3501019,-71.0596026
16-0025528,7,Sunday,April,42.2866525,-71.1310063
16-0025530,7,Sunday,April,36.9597764,-86.4054267
16-0025531,7,Sunday,April,42.3429019,-71.0574784
16-0025532,7,Sunday,April,42.3672928,-71.0692326
16-0025535,7,Sunday,April,42.3480222,-71.0784264
16-0025536,7,Sunday,April,,
16-0025537,8,Sunday,April,42.354588,-71.053276
16-0025538,8,Sunday,April,42.2723208,-71.0869953
16-0025539,8,Sunday,April,,
16-0025540,8,Sunday,April,42.3832783,-71.0232279
16-0025541,8,Sunday,April,,
16-0025548,8,Sunday,April,42.28574165,-71.1528439471925
16-0025551,9,Sunday,April,42.32677425,-71.1099924259003
16-0025552,9,Sunday,April,,
16-0025554,9,Sunday,April,42.3440103,-71.0901672
16-0025555,9,Sunday,April,42.905362,-71.682399
16-0025556,9,Sunday,April,,
16-0025558,10,Sunday,April,42.2825975,-71.0876972312295
16-0025559,10,Sunday,April,42.3604823,-71.0595678
16-0025560,10,Sunday,April,,
16-0025562,10,Sunday,April,42.3837928,-71.0767838
16-0025563,10,Sunday,April,42.329009,-71.086067
16-0025564,10,Sunday,April,,
16-0025565,10,Sunday,April,42.3866011,-71.0066038
16-0025566,10,Sunday,April,,
16-0025567,11,Sunday,April,42.380901,-71.014571
16-0025568,11,Sunday,April,42.380901,-71.014571
16-0025570,11,Sunday,April,42.380901,-71.014571
16-0025571,11,Sunday,April,,
16-0025572,11,Sunday,April,,
16-0025576,11,Sunday,April,42.279956,-71.088589
16-0025577,11,Sunday,April,,
16-0025578,12,Sunday,April,42.309276,-71.094059
16-0025579,12,Sunday,April,42.317196,-71.0649343
16-0025582,12,Sunday,April,42.3446108,-71.1003536
16-0025583,12,Sunday,April,42.380901,-71.014571
16-0025585,12,Sunday,April,,
16-0025586,12,Sunday,April,42.3582926,-71.0602525
16-0025587,12,Sunday,April,31.8103122,-81.3904788
16-0025588,12,Sunday,April,42.3170628,-71.06521
16-0025589,12,Sunday,April,42.2814941,-71.0475493
16-0025590,12,Sunday,April,,
16-0025591,12,Sunday,April,37.9997955,-86.0107981
16-0025602,13,Sunday,April,42.2849929,-71.0772762
16-0025604,14,Sunday,April,42.3604823,-71.0595678
16-0025607,14,Sunday,April,42.3259609,-71.083479
16-0025609,14,Sunday,April,,
16-0025610,14,Sunday,April,,
16-0025614,15,Sunday,April,38.663672,-91.108998
16-0025615,15,Sunday,April,42.3008855,-71.0637859
16-0025619,15,Sunday,April,,
16-0025622,15,Sunday,April,,
16-0025624,15,Sunday,April,42.310303,-71.067843
16-0025634,16,Sunday,April,42.322458,-71.116825
16-0025638,17,Sunday,April,42.3587085,-71.067829
16-0025639,17,Sunday,April,33.1398875,-80.3942635
16-0025643,17,Sunday,April,42.3334134,-71.1543191
16-0025644,17,Sunday,April,43.2387,-72.424622
16-0025645,17,Sunday,April,42.3668394,-71.068088
16-0025646,17,Sunday,April,42.310303,-71.067843
16-0025647,17,Sunday,April,,
16-0025648,17,Sunday,April,41.3831566,-71.641729
16-0025650,17,Sunday,April,,
16-0025651,17,Sunday,April,,
16-0025654,18,Sunday,April,42.3443563,-71.1012841
16-0025655,18,Sunday,April,,
16-0025656,18,Sunday,April,52.9665908,-0.0425130236630048
16-0025657,18,Sunday,April,,
16-0025658,18,Sunday,April,53.9070237,-1.3541998
16-0025659,18,Sunday,April,42.3348931,-71.0884934
16-0025662,18,Sunday,April,42.3587085,-71.067829
16-0025664,19,Sunday,April,52.9665908,-0.0425130236630048
16-0025666,19,Sunday,April,42.3530254,-71.0572052
16-0025667,19,Sunday,April,42.324867,-71.078654
16-0025669,19,Sunday,April,42.3334312,-71.0494949
16-0025670,19,Sunday,April,42.3199571,-71.1117076
16-0025671,19,Sunday,April,42.286867,-71.088508
16-0025672,20,Sunday,April,14.2797483,120.9732905
16-0025673,20,Sunday,April,42.2973205,-71.0744952
16-0025674,20,Sunday,April,42.3158007,-71.0637125
16-0025678,20,Sunday,April,,
16-0025683,21,Sunday,April,42.327818,-71.0971633
16-0025684,21,Sunday,April,42.354588,-71.053276
16-0025686,21,Sunday,April,,
16-0025688,21,Sunday,April,42.3288585,-71.0823505261317
16-0025689,21,Sunday,April,42.32284,-71.0690668
16-0025691,22,Sunday,April,,
16-0025695,22,Sunday,April,38.5828967,-76.1057745
16-0025696,22,Sunday,April,,
16-0025700,23,Sunday,April,49.2499778,-122.947166
16-0025702,0,Monday,April,42.312995,-71.102887
16-0025704,0,Monday,April,42.3587085,-71.067829
16-0025705,0,Monday,April,40.881358,-74.6615222
16-0025706,0,Monday,April,42.3318047,-71.0735126
16-0025707,0,Monday,April,42.289209,-71.083456
16-0025708,1,Monday,April,42.314279,-71.073971
16-0025711,1,Monday,April,,
16-0025712,2,Monday,April,52.9500834,-0.0310881
16-0025713,3,Monday,April,42.335556,-71.062405
16-0025715,3,Monday,April,,
16-0025717,4,Monday,April,42.312832,-71.064752
16-0025719,4,Monday,April,42.347664,-71.0730394
16-0025720,5,Monday,April,,
16-0025721,5,Monday,April,42.3350044,-71.0885753
16-0025723,5,Monday,April,,
16-0025724,5,Monday,April,,
16-0025725,6,Monday,April,42.3592724,-71.0627705
16-0025726,6,Monday,April,33.1398875,-80.3942635
16-0025727,6,Monday,April,42.3604823,-71.0595678
16-0025728,6,Monday,April,,
16-0025729,6,Monday,April,,
16-0025730,6,Monday,April,42.3698565,-71.0726158
16-0025732,7,Monday,April,42.3199571,-71.1117076
16-0025734,7,Monday,April,42.3110911,-71.0566242
16-0025735,7,Monday,April,42.2973205,-71.0744952
16-0025736,7,Monday,April,42.373003,-71.041188
16-0025738,7,Monday,April,42.3621936,-71.0669926
16-0025739,7,Monday,April,,
16-0025740,8,Monday,April,42.869767,-76.9872215
16-0025742,8,Monday,April,,
16-0025743,8,Monday,April,,
16-0025744,8,Monday,April,42.3498901,-71.0477206
16-0025745,8,Monday,April,,
16-0025746,8,Monday,April,42.332001,-71.1120662
16-0025747,8,Monday,April,42.234145,-71.130005
16-0025749,9,Monday,April,42.246978,-71.121497
16-0025750,9,Monday,April,,
16-0025752,9,Monday,April,42.3429019,-71.0574784
16-0025754,9,Monday,April,37.0348011,-76.4006082
16-0025755,9,Monday,April,42.317882,-71.081988
16-0025756,9,Monday,April,42.3426385,-71.0364948
16-0025757,9,Monday,April,,
16-0025758,10,Monday,April,42.374057,-71.0373709
16-0025759,10,Monday,April,42.3604823,-71.0595678
16-0025760,10,Monday,April,42.351694,-71.0781296
16-0025763,10,Monday,April,42.268095,-71.113676
16-0025764,10,Monday,April,42.339219,-71.0355261
16-0025765,10,Monday,April,,
16-0025766,10,Monday,April,42.3440103,-71.0901672
16-0025767,10,Monday,April,42.3523066,-71.0807705
16-0025768,11,Monday,April,42.3565434,-71.05757881156
16-0025770,11,Monday,April,42.3319603,-71.1120478
16-0025771,11,Monday,April,,
16-0025772,11,Monday,April,41.397606,-96.209458
16-0025773,11,Monday,April,51.5318422,-0.7501087
16-0025778,12,Monday,April,,
16-0025779,12,Monday,April,,
16-0025780,12,Monday,April,37.119743,-94.86807
16-0025781,12,Monday,April,42.3503105,-71.0798846
16-0025783,12,Monday,April,42.330527,-71.080332
16-0025784,12,Monday,April,42.34855,-71.0755607
16-0025785,12,Monday,April,,
16-0025786,12,Monday,April,42.3535856,-71.0537968
16-0025790,12,Monday,April,42.295766,-71.073033
16-0025792,13,Monday,April,,
16-0025793,13,Monday,April,42.3376838,-71.1045659
16-0025795,13,Monday,April,32.9821162,-80.1337024
16-0025796,13,Monday,April,,
16-0025799,13,Monday,April,42.292987,-71.081442
16-0025800,13,Monday,April,,
16-0025801,13,Monday,April,14.2797483,120.9732905
16-0025802,13,Monday,April,42.3331183,-71.0877
16-0025803,14,Monday,April,14.63372565,121.067937415685
16-0025804,14,Monday,April,42.315513,-71.098269
16-0025807,14,Monday,April,,
16-0025808,14,Monday,April,,
16-0025809,14,Monday,April,33.1398875,-80.3942635
16-0025813,14,Monday,April,42.3350044,-71.0885753
16-0025814,15,Monday,April,42.3582926,-71.0602525
16-0025815,15,Monday,April,42.3350044,-71.0885753
16-0025819,15,Monday,April,42.273307,-71.093509
16-0025820,15,Monday,April,42.3582926,-71.0602525
16-0025822,15,Monday,April,42.3866892,-71.0068424
16-0025823,15,Monday,April,,
16-0025825,15,Monday,April,42.35238,-71.06558
16-0025827,15,Monday,April,42.359902,-71.0631230041797
16-0025829,16,Monday,April,42.3604823,-71.0595678
16-0025832,16,Monday,April,42.279956,-71.088589
16-0025834,16,Monday,April,42.3350044,-71.0885753
16-0025839,17,Monday,April,,
16-0025840,17,Monday,April,42.313129,-71.095359
16-0025841,17,Monday,April,,
16-0025842,17,Monday,April,,
16-0025843,17,Monday,April,42.358119,-71.0498058910595
16-0025844,17,Monday,April,42.3324509,-71.0736433
16-0025845,17,Monday,April,,
16-0025846,17,Monday,April,42.321747,-71.093239
16-0025847,17,Monday,April,42.317196,-71.0649343
16-0025848,17,Monday,April,,
16-0025849,17,Monday,April,42.324092,-71.113601
16-0025851,17,Monday,April,42.317768,-71.097403
16-0025852,17,Monday,April,44.827352,-84.726145
16-0025853,17,Monday,April,42.3012981,-71.1125139
16-0025854,17,Monday,April,,
16-0025855,18,Monday,April,42.315513,-71.098269
16-0025856,18,Monday,April,42.316614,-71.103125
16-0025857,18,Monday,April,42.28738165,-71.1306709405587
16-0025858,18,Monday,April,42.345086,-71.0843922
16-0025860,18,Monday,April,,
16-0025862,18,Monday,April,42.237462,-71.126633
16-0025866,18,Monday,April,,
16-0025867,18,Monday,April,,
16-0025871,19,Monday,April,42.358119,-71.0498058910595
16-0025872,19,Monday,April,42.2833918,-71.0379036
16-0025873,19,Monday,April,42.2723208,-71.0869953
16-0025874,19,Monday,April,,
16-0025875,19,Monday,April,,
16-0025876,19,Monday,April,42.3264182,-71.1002378
16-0025877,19,Monday,April,42.3604823,-71.0595678
16-0025880,20,Monday,April,42.287862,-71.118465
16-0025881,20,Monday,April,42.3098201,-71.1203299
16-0025882,20,Monday,April,42.287395,-71.121696
16-0025883,20,Monday,April,42.33147,-71.037506
16-0025884,20,Monday,April,,
16-0025889,21,Monday,April,,
16-0025891,21,Monday,April,,
16-0025893,22,Monday,April,42.3501019,-71.0596026
16-0025896,23,Monday,April,42.2705015,-71.1006247
16-0025898,23,Monday,April,42.266123,-71.110029
16-0025899,23,Monday,April,,
16-0025900,0,Tuesday,April,32.499252,-84.911572
16-0025905,2,Tuesday,April,,
16-0025906,2,Tuesday,April,,
16-0025907,3,Tuesday,April,14.2797483,120.9732905
16-0025908,4,Tuesday,April,,
16-0025909,4,Tuesday,April,42.3500548,-71.0774775
16-0025915,5,Tuesday,April,,
16-0025920,6,Tuesday,April,14.2797483,120.9732905
16-0025921,6,Tuesday,April,50.7091108,-2.43734590195331
16-0025922,6,Tuesday,April,42.259451,-71.129008
16-0025925,7,Tuesday,April,37.9997955,-86.0107981
16-0025926,7,Tuesday,April,,
16-0025927,7,Tuesday,April,,
16-0025928,8,Tuesday,April,,
16-0025930,8,Tuesday,April,,
16-0025931,8,Tuesday,April,,
16-0025933,8,Tuesday,April,42.3534041,-71.0607712
16-0025934,9,Tuesday,April,42.278057,-71.068622
16-0025935,9,Tuesday,April,,
16-0025939,9,Tuesday,April,-29.9800876,-71.3312884
16-0025941,9,Tuesday,April,42.332001,-71.1120662
16-0025942,9,Tuesday,April,42.285393,-71.053576
16-0025944,9,Tuesday,April,,
16-0025948,10,Tuesday,April,,
16-0025949,10,Tuesday,April,14.2797483,120.9732905
16-0025950,10,Tuesday,April,42.237462,-71.126633
16-0025951,10,Tuesday,April,,
16-0025952,11,Tuesday,April,42.3042649,-71.0744953
16-0025953,11,Tuesday,April,42.284777,-71.094318
16-0025954,11,Tuesday,April,,
16-0025955,11,Tuesday,April,,
16-0025956,11,Tuesday,April,42.2713823,-71.0681607
16-0025961,11,Tuesday,April,,
16-0025962,11,Tuesday,April,42.3621936,-71.0669926
16-0025963,11,Tuesday,April,42.3248426,-71.0950158
16-0025964,11,Tuesday,April,39.0712238,-75.4760327
16-0025965,11,Tuesday,April,14.2797483,120.9732905
16-0025971,11,Tuesday,April,,
16-0025972,11,Tuesday,April,42.3706723,-71.0203909
16-0025975,12,Tuesday,April,42.3429019,-71.0574784
16-0025978,12,Tuesday,April,42.284626,-71.090193
16-0025980,12,Tuesday,April,,
16-0025981,12,Tuesday,April,-34.6845525,135.830297582874
16-0025988,12,Tuesday,April,42.259961,-71.158714
16-0025992,13,Tuesday,April,42.32941,-71.11752
16-0025993,13,Tuesday,April,42.306269,-71.078567
16-0025994,13,Tuesday,April,42.3475844,-71.065728
16-0025995,13,Tuesday,April,,
16-0025996,13,Tuesday,April,,
16-0025997,13,Tuesday,April,52.9607063,0.0624443
16-0025998,14,Tuesday,April,,
16-0026000,14,Tuesday,April,14.2797483,120.9732905
16-0026003,14,Tuesday,April,,
16-0026005,14,Tuesday,April,,
16-0026006,14,Tuesday,April,42.3319603,-71.1120478
16-0026009,14,Tuesday,April,42.345086,-71.0843922
16-0026010,14,Tuesday,April,,
16-0026012,15,Tuesday,April,42.264151,-71.100869
16-0026014,15,Tuesday,April,42.323737,-71.084293
16-0026015,15,Tuesday,April,42.2967648,-71.1119963
16-0026017,15,Tuesday,April,42.320846,-71.069346
16-0026020,15,Tuesday,April,42.2973205,-71.0744952
16-0026024,15,Tuesday,April,42.335827,-71.051407
16-0026025,15,Tuesday,April,42.3368694,-71.0531441
16-0026029,16,Tuesday,April,42.306863,-71.060136
16-0026032,16,Tuesday,April,42.285564,-71.091106
16-0026033,16,Tuesday,April,,
16-0026036,16,Tuesday,April,-34.6141507,-58.5087221
16-0026037,16,Tuesday,April,,
16-0026039,17,Tuesday,April,42.301688,-71.167916
16-0026040,17,Tuesday,April,42.3624825,-71.0577527
16-0026042,17,Tuesday,April,42.289754,-71.084039
16-0026044,17,Tuesday,April,42.345846,-71.070432
16-0026045,17,Tuesday,April,42.3368694,-71.0531441
16-0026047,18,Tuesday,April,,
16-0026048,18,Tuesday,April,33.1398875,-80.3942635
16-0026052,18,Tuesday,April,42.303045,-71.081874
16-0026054,18,Tuesday,April,42.3304274,-71.0502231
16-0026055,18,Tuesday,April,42.289247,-71.058962
16-0026059,19,Tuesday,April,,
16-0026060,19,Tuesday,April,42.3811073,-71.0284759
16-0026067,19,Tuesday,April,,
16-0026069,19,Tuesday,April,,
16-0026072,20,Tuesday,April,41.6850297,-72.7733413
16-0026073,20,Tuesday,April,42.336513,-71.034232
16-0026074,20,Tuesday,April,42.290743,-71.085028
16-0026076,20,Tuesday,April,42.304218,-71.059374
16-0026077,20,Tuesday,April,42.373003,-71.041188
16-0026078,20,Tuesday,April,42.304218,-71.059374
16-0026079,20,Tuesday,April,6.2480409,-75.5576218
16-0026081,20,Tuesday,April,42.3604823,-71.0595678
