Incident Number,Day,Month,Hour,Lat,Long
16-0080936,14,Wednesday,11,42.2514877,-71.1147738
16-0080942,14,Wednesday,11,42.2816251,-71.0731554
16-0080944,15,Wednesday,11,41.397606,-96.209458
16-0080953,15,Wednesday,11,42.3866011,-71.0066038
16-0080955,15,Wednesday,11,42.3353611,-71.0929213
16-0080961,16,Wednesday,11,42.2862098,-71.0453276
16-0080969,17,Wednesday,11,42.3214685,-71.1198193
16-0080970,17,Wednesday,11,42.284074,-71.130253
16-0080971,17,Wednesday,11,42.284074,-71.130253
16-0080976,17,Wednesday,11,42.3503105,-71.0798846
16-0080977,17,Wednesday,11,42.2826604,-71.0562273
16-0080980,18,Wednesday,11,42.869767,-76.9872215
16-0080983,18,Wednesday,11,42.249827,-71.112831
16-0080984,18,Wednesday,11,42.3429019,-71.0574784
16-0080987,18,Wednesday,11,42.3482674,-71.0974195
16-0080988,18,Wednesday,11,42.3319603,-71.1120478
16-0080990,18,Wednesday,11,42.31461,-71.088331
16-0080991,18,Wednesday,11,42.321579,-71.119817
16-0080994,18,Wednesday,11,42.250781,-71.114022
16-0080996,19,Wednesday,11,43.107682,-89.365496
16-0080999,19,Wednesday,11,42.325301,-71.071734
16-0081001,19,Wednesday,11,41.397606,-96.209458
16-0081003,19,Wednesday,11,42.311781,-71.06503
16-0081006,20,Wednesday,11,42.28564215,-71.15323153
16-0081016,21,Wednesday,11,42.351694,-71.0781296
16-0081018,21,Wednesday,11,42.3482674,-71.0974195
16-0081020,22,Wednesday,11,42.2864361,-71.1324836
16-0081024,22,Wednesday,11,42.374057,-71.0373709
16-0081030,23,Wednesday,11,42.3403161,-71.0692782
16-0081032,0,Thursday,11,42.2995927,-71.1017299
16-0081033,0,Thursday,11,42.3428628,-71.0969883
16-0081034,1,Thursday,11,42.291574,-71.073502
16-0081035,1,Thursday,11,42.3501019,-71.0596026
16-0081038,2,Thursday,11,42.339841,-71.065753
16-0081040,2,Thursday,11,42.3582926,-71.0602525
16-0081042,2,Thursday,11,42.257214,-71.126874
16-0081043,2,Thursday,11,42.340475,-71.0909834
16-0081046,4,Thursday,11,42.3436979,-71.0973964
16-0081051,5,Thursday,11,42.3436979,-71.0973964
16-0081058,7,Thursday,11,42.6289495,-78.7375289
16-0081059,7,Thursday,11,42.3500897,-71.06066336
16-0081060,7,Thursday,11,42.277008,-71.086223
16-0081062,7,Thursday,11,42.3672928,-71.0692326
16-0081066,7,Thursday,11,42.3416526,-71.0572844
16-0081068,7,Thursday,11,42.313288,-71.064213
16-0081073,8,Thursday,11,42.3571582,-71.0607809
16-0081076,8,Thursday,11,42.2853276,-71.15369777
16-0081078,9,Thursday,11,42.29453,-71.061035
16-0081080,9,Thursday,11,42.3414187,-71.0790063
16-0081081,9,Thursday,11,42.3436979,-71.0973964
16-0081087,10,Thursday,11,42.2862098,-71.0453276
16-0081090,10,Thursday,11,42.2868203,-71.1311278
16-0081091,10,Thursday,11,42.292773,-71.121393
16-0081092,10,Thursday,11,42.382611,-71.033432
16-0081094,10,Thursday,11,42.290356,-71.167967
16-0081096,10,Thursday,11,42.373003,-71.041188
16-0081097,11,Thursday,11,42.3346495,-71.0732123
16-0081098,11,Thursday,11,42.3429019,-71.0574784
16-0081099,11,Thursday,11,42.2951131,-71.0804986
16-0081101,11,Thursday,11,42.317196,-71.0649343
16-0081102,11,Thursday,11,42.3593398,-71.0535429
16-0081103,11,Thursday,11,42.3436979,-71.0973964
16-0081104,11,Thursday,11,42.324963,-71.112186
16-0081105,11,Thursday,11,42.3615456,-71.0571027
16-0081108,11,Thursday,11,42.356624,-71.0716691
16-0081109,11,Thursday,11,42.291574,-71.073502
16-0081111,11,Thursday,11,40.0759005,-82.2270897
16-0081113,12,Thursday,11,42.279636,-71.135513
16-0081115,12,Thursday,11,42.2514877,-71.1147738
16-0081117,12,Thursday,11,42.3012981,-71.1125139
16-0081119,12,Thursday,11,42.328295,-71.076811
16-0081126,13,Thursday,11,42.3336864,-71.0934428
16-0081127,13,Thursday,11,42.315513,-71.098269
16-0081128,13,Thursday,11,42.3409501,-71.0551626
16-0081129,13,Thursday,11,42.3308329,-71.0949964
16-0081130,13,Thursday,11,42.315513,-71.098269
16-0081132,13,Thursday,11,42.290612,-71.045013
16-0081133,13,Thursday,11,42.2853276,-71.15369777
16-0081134,13,Thursday,11,42.3331684,-71.0917737
16-0081143,14,Thursday,11,42.336045,-71.0842784
16-0081146,14,Thursday,11,42.2853276,-71.15369777
16-0081147,14,Thursday,11,42.3339573,-71.08809859
16-0081149,14,Thursday,11,42.339841,-71.065753
16-0081156,15,Thursday,11,42.3142973,-71.0591968
16-0081158,15,Thursday,11,42.323884,-71.092951
16-0081160,15,Thursday,11,41.397606,-96.209458
16-0081161,15,Thursday,11,42.340389,-71.071198
16-0081162,15,Thursday,11,42.313557,-71.106204
16-0081175,16,Thursday,11,42.3523066,-71.0807705
16-0081179,17,Thursday,11,42.328311,-71.075457
16-0081180,17,Thursday,11,42.3496881,-71.0667365
16-0081182,17,Thursday,11,42.3353611,-71.0929213
16-0081183,17,Thursday,11,42.342557,-71.1034583
16-0081189,17,Thursday,11,42.3436979,-71.0973964
16-0081190,17,Thursday,11,42.313557,-71.106204
16-0081192,17,Thursday,11,42.27748,-71.0816
16-0081193,17,Thursday,11,42.3318047,-71.0735126
16-0081194,17,Thursday,11,42.345086,-71.0843922
16-0081197,18,Thursday,11,42.3482674,-71.0974195
16-0081198,18,Thursday,11,42.317768,-71.097403
16-0081201,18,Thursday,11,42.310627,-71.100206
16-0081204,18,Thursday,11,42.2839739,-74.5648747
16-0081209,19,Thursday,11,42.3416526,-71.0572844
16-0081210,19,Thursday,11,42.313129,-71.095359
16-0081214,19,Thursday,11,42.3866892,-71.0068424
16-0081218,19,Thursday,11,42.3500548,-71.0774775
16-0081219,19,Thursday,11,42.3080665,-71.0625902
16-0081222,20,Thursday,11,42.311856,-71.111399
16-0081223,20,Thursday,11,42.308936,-71.108032
16-0081226,20,Thursday,11,42.3416526,-71.0572844
16-0081230,20,Thursday,11,42.2967648,-71.1119963
16-0081232,20,Thursday,11,42.306269,-71.078567
16-0081235,21,Thursday,11,42.333961,-71.0638258
16-0081239,21,Thursday,11,42.254643,-71.132136
16-0081240,21,Thursday,11,42.3080665,-71.0625902
16-0081241,21,Thursday,11,42.3604823,-71.0595678
16-0081246,22,Thursday,11,42.3331684,-71.0917737
16-0081252,23,Thursday,11,42.313713,-71.054267
16-0081263,0,Friday,11,42.3604823,-71.0595678
16-0081264,0,Friday,11,42.3348931,-71.0884934
16-0081267,1,Friday,11,42.333618,-71.063936
16-0081269,1,Friday,11,42.3361685,-71.0995274
16-0081273,1,Friday,11,42.3639855,-71.0604771
16-0081274,1,Friday,11,42.3098201,-71.1203299
16-0081275,1,Friday,11,42.3506208,-71.0660313
16-0081276,1,Friday,11,42.3464814,-71.08146795
16-0081281,2,Friday,11,42.3494692,-71.0690577
16-0081284,2,Friday,11,42.3360354,-71.1057792
16-0081285,2,Friday,11,42.3494692,-71.0690577
16-0081286,2,Friday,11,42.3504953,-71.0686605
16-0081287,2,Friday,11,42.2862098,-71.0453276
16-0081290,3,Friday,11,42.351771,-71.070969
16-0081294,3,Friday,11,42.3866892,-71.0068424
16-0081297,4,Friday,11,42.3414187,-71.0790063
16-0081300,4,Friday,11,42.3428628,-71.0969883
16-0081304,6,Friday,11,42.3345126,-71.1054205
16-0081312,6,Friday,11,42.31461,-71.088331
16-0081314,6,Friday,11,42.3639593,-71.0302454
16-0081315,7,Friday,11,42.3595779,-71.0663584
16-0081318,7,Friday,11,42.3582926,-71.0602525
16-0081319,7,Friday,11,42.3483133,-71.0786322
16-0081322,8,Friday,11,42.2885714,-71.0942733
16-0081325,8,Friday,11,42.3467642,-71.0836627
16-0081328,9,Friday,11,42.241576,-71.1368836
16-0081330,9,Friday,11,42.3500548,-71.0774775
16-0081331,9,Friday,11,42.358091,-71.061679
16-0081335,9,Friday,11,42.3678588,-71.0649383
16-0081337,9,Friday,11,42.301688,-71.167916
16-0081338,9,Friday,11,42.3436979,-71.0973964
16-0081344,10,Friday,11,42.31461,-71.088331
16-0081350,11,Friday,11,42.307999,-71.06938
16-0081352,11,Friday,11,42.28751615,-71.13080611
16-0081354,11,Friday,11,42.3377305,-71.0998509
16-0081357,11,Friday,11,42.276639,-71.097568
16-0081360,12,Friday,11,42.3592724,-71.0627705
16-0081363,12,Friday,11,42.290508,-71.068054
16-0081364,12,Friday,11,42.334251,-71.050896
16-0081365,12,Friday,11,42.2713586,-71.0618274
16-0081382,14,Friday,11,42.383652,-71.0393119
16-0081383,14,Friday,11,42.3199571,-71.1117076
16-0081385,14,Friday,11,42.2514877,-71.1147738
16-0081389,14,Friday,11,42.34367283,-71.0732231
16-0081390,14,Friday,11,42.3318047,-71.0735126
16-0081392,14,Friday,11,42.344337,-71.088088
16-0081396,14,Friday,11,42.2966759,-71.1128755
16-0081398,14,Friday,11,42.2514877,-71.1147738
16-0081403,15,Friday,11,42.3377305,-71.0998509
16-0081404,15,Friday,11,42.331508,-71.03241
16-0081407,15,Friday,11,42.3377305,-71.0998509
16-0081411,15,Friday,11,42.3500548,-71.0774775
16-0081414,15,Friday,11,42.3445687,-71.0996305
16-0081415,16,Friday,11,42.34295755,-71.08934658
16-0081417,16,Friday,11,42.32002,-71.093039
16-0081419,16,Friday,11,42.322207,-71.114127
16-0081421,16,Friday,11,42.7222306,-87.902519
16-0081423,17,Friday,11,42.284777,-71.094318
16-0081426,17,Friday,11,42.3511204,-71.0868025
16-0081428,17,Friday,11,42.373003,-71.041188
16-0081431,18,Friday,11,42.283611,-71.093451
16-0081438,18,Friday,11,42.3500548,-71.0774775
16-0081448,19,Friday,11,42.3523066,-71.0807705
16-0081450,19,Friday,11,42.3664741,-71.0546855
16-0081453,19,Friday,11,42.3093677,-71.1075872
16-0081459,20,Friday,11,42.3500548,-71.0774775
16-0081460,20,Friday,11,42.3500548,-71.0774775
16-0081461,20,Friday,11,42.3499382,-71.06947734
16-0081464,20,Friday,11,42.3455232,-71.0748608
16-0081467,20,Friday,11,42.2826604,-71.0562273
16-0081468,20,Friday,11,42.264622,-71.100526
16-0081470,20,Friday,11,42.2792649,-71.1494972
16-0081471,20,Friday,11,42.339219,-71.0355261
16-0081472,20,Friday,11,42.3483133,-71.0786322
16-0081479,22,Friday,11,42.3526801,-71.07198039
16-0081481,22,Friday,11,42.3587085,-71.067829
16-0081483,22,Friday,11,42.3500548,-71.0774775
16-0081484,22,Friday,11,42.3529947,-71.0646278
16-0081485,22,Friday,11,42.316734,-71.100737
16-0081488,23,Friday,11,42.3604823,-71.0595678
16-0081489,23,Friday,11,42.3604823,-71.0595678
16-0081490,23,Friday,11,42.3500548,-71.0774775
16-0081491,23,Friday,11,42.3604823,-71.0595678
16-0081492,23,Friday,11,42.332001,-71.1120662
16-0081493,23,Friday,11,42.3387682,-71.0747191
16-0081494,23,Friday,11,42.289754,-71.084039
16-0081495,23,Friday,11,42.312832,-71.064752
16-0081497,23,Friday,11,42.332001,-71.1120662
16-0081501,0,Saturday,11,42.237283,-71.1357441
16-0081503,0,Saturday,11,42.34855,-71.0755607
16-0081505,0,Saturday,11,42.3280082,-71.0829258
16-0081506,0,Saturday,11,42.34855,-71.0755607
16-0081514,1,Saturday,11,42.2862098,-71.0453276
16-0081517,1,Saturday,11,42.3573374,-71.0549013
16-0081519,1,Saturday,11,42.2987471,-71.0721041
16-0081525,2,Saturday,11,42.2864361,-71.1324836
16-0081527,2,Saturday,11,42.3293661,-71.0541684
16-0081529,2,Saturday,11,42.2750984,-71.1231075
16-0081532,2,Saturday,11,42.3403161,-71.0692782
16-0081537,4,Saturday,11,42.351771,-71.070969
16-0081543,6,Saturday,11,41.397606,-96.209458
16-0081552,9,Saturday,11,42.285118,-71.087857
16-0081553,9,Saturday,11,42.3012981,-71.1125139
16-0081554,9,Saturday,11,42.28451,-71.086218
16-0081556,9,Saturday,11,42.3429019,-71.0574784
16-0081557,10,Saturday,11,42.285564,-71.091106
16-0081559,10,Saturday,11,42.297733,-71.059023
16-0081568,11,Saturday,11,42.3280082,-71.0829258
16-0081570,11,Saturday,11,42.2792649,-71.1494972
16-0081577,12,Saturday,11,42.332364,-71.106374
16-0081587,13,Saturday,11,42.3582926,-71.0602525
16-0081588,13,Saturday,11,42.320738,-71.108557
16-0081593,13,Saturday,11,41.135926,-75.046018
16-0081596,13,Saturday,11,42.386878,-71.012565
16-0081599,14,Saturday,11,42.293693,-71.11907
16-0081605,15,Saturday,11,42.3500548,-71.0774775
16-0081608,15,Saturday,11,42.250593,-71.140899
16-0081609,15,Saturday,11,42.295922,-71.054437
16-0081610,15,Saturday,11,42.382611,-71.033432
16-0081612,15,Saturday,11,42.345657,-71.072746
16-0081616,15,Saturday,11,42.28574165,-71.15284395
16-0081617,15,Saturday,11,42.345846,-71.070432
16-0081619,16,Saturday,11,42.281196,-71.094724
16-0081620,16,Saturday,11,42.277253,-71.073417
16-0081621,16,Saturday,11,42.3310839,-71.0762093
16-0081623,16,Saturday,11,42.313557,-71.106204
16-0081625,16,Saturday,11,42.3475844,-71.065728
16-0081630,16,Saturday,11,42.353327,-71.0529532
16-0081633,17,Saturday,11,42.3210351,-71.1167961
16-0081635,17,Saturday,11,42.3582926,-71.0602525
16-0081640,18,Saturday,11,42.3535856,-71.0537968
16-0081644,18,Saturday,11,42.2806486,-71.0857381
16-0081649,18,Saturday,11,41.6850297,-72.7733413
16-0081650,18,Saturday,11,42.3470278,-71.0922309
16-0081652,18,Saturday,11,42.3116855,-71.12068138
16-0081654,19,Saturday,11,42.347664,-71.0730394
16-0081655,19,Saturday,11,42.325301,-71.071734
16-0081656,19,Saturday,11,42.321579,-71.119817
16-0081657,19,Saturday,11,42.353327,-71.0529532
16-0081659,19,Saturday,11,42.3912143,-71.012908
16-0081661,19,Saturday,11,42.2723208,-71.0869953
16-0081665,19,Saturday,11,42.289976,-71.091125
16-0081668,20,Saturday,11,42.374057,-71.0373709
16-0081670,20,Saturday,11,42.282802,-71.081871
16-0081671,20,Saturday,11,42.28574165,-71.15284395
16-0081675,20,Saturday,11,42.343279,-71.069646
16-0081680,21,Saturday,11,42.374057,-71.0373709
16-0081681,21,Saturday,11,42.3352461,-71.0816562
16-0081683,21,Saturday,11,42.3319603,-71.1120478
16-0081684,21,Saturday,11,42.3440103,-71.0901672
16-0081685,21,Saturday,11,42.3640614,-71.0633028
16-0081687,22,Saturday,11,42.291721,-71.06899
16-0081689,22,Saturday,11,42.3640614,-71.0633028
16-0081693,23,Saturday,11,42.312344,-71.099303
16-0081698,23,Saturday,11,42.316271,-71.080319
16-0081702,23,Saturday,11,42.3582926,-71.0602525
16-0081703,0,Sunday,11,42.2978534,-71.0760356
16-0081705,0,Sunday,11,42.336513,-71.034232
16-0081717,2,Sunday,11,42.344068,-71.081279
16-0081723,3,Sunday,11,42.366825,-71.055832
16-0081725,4,Sunday,11,42.306776,-71.103461
16-0081729,5,Sunday,11,42.3125982,-71.0578282
16-0081732,5,Sunday,11,41.2781512,-73.4073429
16-0081733,5,Sunday,11,41.2781512,-73.4073429
16-0081737,6,Sunday,11,42.3357813,-71.0999755
16-0081742,7,Sunday,11,42.347533,-71.075108
16-0081743,7,Sunday,11,42.2700841,-71.0934286
16-0081745,7,Sunday,11,42.2522041,-71.1186346
16-0081748,7,Sunday,11,42.3325159,-71.0718736
16-0081749,7,Sunday,11,42.360401,-71.05768163
16-0081754,8,Sunday,11,42.3445347,-71.0775662
16-0081755,8,Sunday,11,42.3484477,-71.0604701
16-0081756,8,Sunday,11,42.258318,-71.125902
16-0081757,8,Sunday,11,42.3533225,-71.0593979
16-0081758,8,Sunday,11,42.3475844,-71.065728
16-0081761,8,Sunday,11,42.391179,-71.004135
16-0081765,8,Sunday,11,42.292987,-71.064782
16-0081767,9,Sunday,11,42.2953818,-71.0791122
16-0081768,9,Sunday,11,42.3149226,-71.0582715
16-0081769,9,Sunday,11,42.3491401,-71.0415199
16-0081770,9,Sunday,11,42.3500548,-71.0774775
16-0081771,9,Sunday,11,42.317196,-71.0649343
16-0081774,9,Sunday,11,42.284777,-71.094318
16-0081775,9,Sunday,11,42.3464136,-71.08513717
16-0081780,10,Sunday,11,42.3171276,-71.0653791
16-0081781,10,Sunday,11,42.35444005,-71.05787526
16-0081783,10,Sunday,11,42.3350044,-71.0885753
16-0081784,10,Sunday,11,42.3350044,-71.0885753
16-0081786,10,Sunday,11,42.316904,-71.082563
16-0081790,10,Sunday,11,42.3819451,-71.0179406
16-0081792,10,Sunday,11,42.3319603,-71.1120478
16-0081794,10,Sunday,11,42.3319603,-71.1120478
16-0081795,10,Sunday,11,42.3282192,-71.0527707
16-0081797,10,Sunday,11,42.3199571,-71.1117076
16-0081802,11,Sunday,11,42.351347,-71.1313895
16-0081803,11,Sunday,11,42.308936,-71.108032
16-0081806,11,Sunday,11,42.348989,-71.0638262
16-0081807,11,Sunday,11,41.397606,-96.209458
16-0081810,11,Sunday,11,42.3500548,-71.0774775
16-0081812,11,Sunday,11,40.973575,-73.832873
16-0081813,11,Sunday,11,42.2862098,-71.0453276
16-0081814,12,Sunday,11,42.3502099,-71.07788855
16-0081822,12,Sunday,11,42.34052,-71.078074
16-0081825,13,Sunday,11,42.29371,-71.090736
16-0081827,13,Sunday,11,42.3501019,-71.0596026
16-0081832,13,Sunday,11,42.3334312,-71.0494949
16-0081834,13,Sunday,11,42.3385552,-71.0669859
16-0081837,14,Sunday,11,42.2705015,-71.1006247
16-0081838,14,Sunday,11,42.279547,-71.091707
16-0081843,14,Sunday,11,42.3436979,-71.0973964
16-0081847,15,Sunday,11,42.3866011,-71.0066038
16-0081852,15,Sunday,11,42.2825975,-71.08769723
16-0081854,15,Sunday,11,42.3636366,-71.06478045
16-0081862,16,Sunday,11,42.3426385,-71.0364948
16-0081863,16,Sunday,11,42.3401698,-71.0686409
16-0081864,16,Sunday,11,42.275455,-71.100465
16-0081866,16,Sunday,11,42.333618,-71.063936
16-0081868,16,Sunday,11,42.304218,-71.059374
16-0081875,17,Sunday,11,42.317196,-71.0649343
16-0081876,17,Sunday,11,42.3587085,-71.067829
16-0081878,17,Sunday,11,42.336201,-71.041992
16-0081879,17,Sunday,11,42.3500548,-71.0774775
16-0081881,17,Sunday,11,42.3912143,-71.012908
16-0081882,17,Sunday,11,42.268051,-71.130197
16-0081891,18,Sunday,11,42.2723208,-71.0869953
16-0081894,18,Sunday,11,42.304218,-71.059374
16-0081898,18,Sunday,11,42.30541,-71.112447
16-0081899,18,Sunday,11,42.3612761,-71.1412549
16-0081912,20,Sunday,11,42.2723208,-71.0869953
16-0081917,20,Sunday,11,42.348967,-71.078101
16-0081919,20,Sunday,11,42.2853759,-71.1567196
16-0081921,20,Sunday,11,42.2951131,-71.0804986
16-0081926,21,Sunday,11,42.332001,-71.1120662
16-0081928,21,Sunday,11,42.319494,-71.097312
16-0081930,21,Sunday,11,42.317768,-71.097403
16-0081931,21,Sunday,11,42.307081,-71.110411
16-0081933,21,Sunday,11,42.317336,-71.108058
16-0081934,21,Sunday,11,42.28748315,-71.13092594
16-0081935,21,Sunday,11,42.284816,-71.053497
16-0081936,21,Sunday,11,42.317768,-71.097403
16-0081938,21,Sunday,11,42.3389463,-71.0924369
16-0081941,22,Sunday,11,42.345675,-71.039309
16-0081942,22,Sunday,11,42.3604823,-71.0595678
16-0081944,23,Sunday,11,42.3503105,-71.0798846
16-0081946,23,Sunday,11,42.2924953,-71.0936594
16-0081947,23,Sunday,11,42.2973205,-71.0744952
16-0081954,23,Sunday,11,42.3334312,-71.0439392
16-0081955,23,Sunday,11,42.317196,-71.0649343
16-0081957,0,Monday,11,42.317196,-71.0649343
16-0081963,1,Monday,11,42.321927,-71.082772
16-0081966,1,Monday,11,42.2973205,-71.0744952
16-0081971,4,Monday,11,42.3494898,-71.0952642
16-0081973,5,Monday,11,41.402636,-87.3891887
16-0081974,5,Monday,11,42.3334312,-71.0494949
16-0081980,6,Monday,11,42.3466695,-71.1030949
16-0081984,7,Monday,11,42.3012981,-71.1125139
16-0081988,8,Monday,11,42.286423,-71.08293
16-0081992,8,Monday,11,42.3348931,-71.0884934
16-0081995,8,Monday,11,42.2750984,-71.1231075
16-0082000,9,Monday,11,42.3587798,-71.0711332
16-0082001,9,Monday,11,42.32677425,-71.10999243
16-0082011,10,Monday,11,42.364779,-71.053461
16-0082012,10,Monday,11,42.347533,-71.075108
16-0082013,10,Monday,11,42.3600431,-71.05463672
16-0082016,10,Monday,11,42.289612,-71.068353
16-0082017,10,Monday,11,42.3403012,-71.1009623
16-0082028,11,Monday,11,42.3436979,-71.0973964
16-0082032,12,Monday,11,42.354588,-71.053276
16-0082034,12,Monday,11,42.3008915,-71.0496589
16-0082036,12,Monday,11,42.3080665,-71.0625902
16-0082042,13,Monday,11,42.345825,-71.042399
16-0082045,13,Monday,11,42.2700841,-71.0934286
16-0082049,13,Monday,11,42.3604823,-71.0595678
16-0082056,13,Monday,11,42.3582926,-71.0602525
16-0082057,14,Monday,11,42.3582926,-71.0602525
16-0082063,14,Monday,11,42.33406665,-71.0716932
16-0082074,15,Monday,11,42.3587085,-71.067829
16-0082075,15,Monday,11,42.9908333,-80.2705126
16-0082079,15,Monday,11,42.3506369,-71.0780649
16-0082080,15,Monday,11,42.236854,-71.128588
16-0082087,16,Monday,11,42.3374108,-71.0718804
16-0082088,16,Monday,11,42.3319603,-71.1120478
16-0082094,17,Monday,11,42.329009,-71.086067
16-0082097,17,Monday,11,42.3374108,-71.0718804
16-0082108,18,Monday,11,42.3503105,-71.0798846
16-0082110,18,Monday,11,42.250496,-71.110496
16-0082111,18,Monday,11,42.3461583,-71.0433047
16-0082117,18,Monday,11,42.3604823,-71.0595678
16-0082118,18,Monday,11,42.289754,-71.084039
16-0082119,18,Monday,11,42.2502155,-71.1225959
16-0082120,19,Monday,11,42.3638375,-71.0572425
16-0082122,19,Monday,11,42.3480222,-71.0784264
16-0082124,19,Monday,11,42.3429019,-71.0574784
16-0082137,20,Monday,11,42.3297206,-71.083286
16-0082140,21,Monday,11,42.288097,-71.077468
16-0082142,21,Monday,11,42.3414187,-71.0790063
16-0082152,22,Monday,11,42.3371008,-71.10187956
16-0082159,0,Tuesday,11,42.293195,-71.060167
16-0082167,1,Tuesday,11,42.3483655,-71.1015899
16-0082170,2,Tuesday,11,42.3604823,-71.0595678
16-0082172,2,Tuesday,11,42.3866892,-71.0068424
16-0082174,3,Tuesday,11,42.3318047,-71.0735126
16-0082175,3,Tuesday,11,42.317882,-71.081988
16-0082178,3,Tuesday,11,42.3866892,-71.0068424
16-0082179,3,Tuesday,11,42.35784935,-71.06104006
16-0082187,7,Tuesday,11,42.3668394,-71.068088
16-0082191,7,Tuesday,11,42.2655526,-71.1625027
16-0082197,8,Tuesday,11,42.3500548,-71.0774775
16-0082198,8,Tuesday,11,42.287627,-71.093984
16-0082199,8,Tuesday,11,42.2700841,-71.0934286
16-0082201,8,Tuesday,11,42.310536,-71.063723
16-0082204,8,Tuesday,11,42.3339697,-71.1624716
16-0082207,8,Tuesday,11,42.3480331,-71.0369182
16-0082210,9,Tuesday,11,42.3604823,-71.0595678
16-0082212,9,Tuesday,11,41.397606,-96.209458
16-0082215,9,Tuesday,11,42.3377305,-71.0998509
16-0082223,10,Tuesday,11,42.310125,-71.1113318
16-0082224,10,Tuesday,11,42.3912143,-71.012908
16-0082225,10,Tuesday,11,42.3698565,-71.0726158
16-0082227,10,Tuesday,11,42.2655526,-71.1625027
16-0082231,10,Tuesday,11,42.280333,-71.075467
16-0082243,11,Tuesday,11,42.2951131,-71.0804986
16-0082246,11,Tuesday,11,42.3199571,-71.1117076
16-0082249,12,Tuesday,11,42.2923142,-71.0773411
16-0082250,12,Tuesday,11,42.3357813,-71.0999755
16-0082255,12,Tuesday,11,42.367025,-71.05486
16-0082256,12,Tuesday,11,42.7222306,-87.902519
16-0082257,12,Tuesday,11,42.236854,-71.128588
16-0082263,12,Tuesday,11,42.3500548,-71.0774775
16-0082265,13,Tuesday,11,42.252599,-71.121211
16-0082267,13,Tuesday,11,42.3319603,-71.1120478
16-0082274,13,Tuesday,11,42.3955547,-71.0338315
16-0082276,13,Tuesday,11,42.355119,-71.0619036
16-0082279,14,Tuesday,11,42.3325159,-71.0718736
16-0082280,14,Tuesday,11,42.275652,-71.10474
16-0082286,14,Tuesday,11,42.3604823,-71.0595678
16-0082287,14,Tuesday,11,42.30296,-71.15095
16-0082288,14,Tuesday,11,42.3475844,-71.065728
16-0082296,16,Tuesday,11,42.3353611,-71.0929213
16-0082299,16,Tuesday,11,42.3368694,-71.0531441
16-0082301,16,Tuesday,11,42.3348931,-71.0884934
16-0082304,16,Tuesday,11,42.861235,-73.824193
16-0082309,17,Tuesday,11,42.3461453,-71.0799653
16-0082315,17,Tuesday,11,42.3461453,-71.0799653
16-0082316,17,Tuesday,11,42.278707,-71.079751
16-0082319,18,Tuesday,11,42.3500548,-71.0774775
16-0082320,18,Tuesday,11,42.3500548,-71.0774775
16-0082321,18,Tuesday,11,42.3569494,-71.0532751
16-0082323,18,Tuesday,11,42.3604823,-71.0595678
16-0082325,18,Tuesday,11,42.2502155,-71.1225959
16-0082326,18,Tuesday,11,42.334251,-71.050896
16-0082333,18,Tuesday,11,42.3582926,-71.0602525
16-0082337,19,Tuesday,11,42.310871,-71.126261
16-0082340,19,Tuesday,11,42.3356851,-71.0828233
16-0082343,19,Tuesday,11,42.306269,-71.078567
16-0082346,19,Tuesday,11,42.3429019,-71.0574784
16-0082348,19,Tuesday,11,42.3500548,-71.0774775
16-0082354,20,Tuesday,11,42.329009,-71.086067
16-0082360,21,Tuesday,11,42.3440103,-71.0901672
16-0082363,22,Tuesday,11,42.285743,-71.071152
16-0082364,22,Tuesday,11,42.3529947,-71.0646278
16-0082368,0,Wednesday,11,42.3201791,-71.0712903
16-0082370,0,Wednesday,11,42.3403012,-71.1009623
16-0082375,1,Wednesday,11,42.355119,-71.0619036
16-0082377,1,Wednesday,11,42.2655526,-71.1625027
16-0082381,2,Wednesday,11,42.3476795,-71.0922711
16-0082382,2,Wednesday,11,42.336831,-71.075125
16-0082385,4,Wednesday,11,42.317196,-71.0649343
16-0082387,5,Wednesday,11,42.3346495,-71.0732123
16-0082389,6,Wednesday,11,42.317196,-71.0649343
16-0082390,6,Wednesday,11,42.276602,-71.098169
16-0082392,6,Wednesday,11,42.333961,-71.0638258
16-0082394,7,Wednesday,11,42.282611,-71.088485
16-0082395,7,Wednesday,11,42.3503105,-71.0798846
16-0082398,7,Wednesday,11,41.397606,-96.209458
16-0082399,7,Wednesday,11,42.285743,-71.071152
16-0082405,8,Wednesday,11,42.3287665,-71.084102
16-0082408,8,Wednesday,11,42.317882,-71.081988
16-0082414,9,Wednesday,11,42.351694,-71.0781296
16-0082415,9,Wednesday,11,42.3436979,-71.0973964
16-0082423,10,Wednesday,11,42.317238,-71.080184
16-0082426,10,Wednesday,11,42.3429019,-71.0574784
16-0082429,10,Wednesday,11,42.301655,-71.133824
16-0082431,10,Wednesday,11,42.285425,-71.107413
16-0082434,10,Wednesday,11,42.2853276,-71.15369777
16-0082439,11,Wednesday,11,42.3587085,-71.067829
16-0082441,11,Wednesday,11,42.292773,-71.121393
16-0082442,11,Wednesday,11,42.3467181,-71.0609504
16-0082444,11,Wednesday,11,42.3640614,-71.0633028
16-0082445,11,Wednesday,11,42.3475844,-71.065728
16-0082449,11,Wednesday,11,42.2723208,-71.0869953
16-0082452,12,Wednesday,11,42.315524,-71.095197
16-0082455,12,Wednesday,11,42.3529947,-71.0646278
16-0082457,12,Wednesday,11,42.2993931,-71.1207247
16-0082458,12,Wednesday,11,42.3080665,-71.0625902
